Price,Processor_Brand,RAM,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD
41990,4.0,8,3.0,1,15.6,34.0,6.0,256,0
30998,4.0,4,2.3,1,15.6,24.0,6.0,0,1024
41391,4.0,8,2.4,1,15.6,77.0,7.0,512,0
33500,4.0,4,2.1,1,15.6,34.0,6.0,256,0
26990,4.0,4,2.0,1,15.6,22.0,6.0,0,1024
29946,4.0,4,2.0,1,15.6,22.0,6.0,0,1024
39183,4.0,8,2.4,1,15.6,99.0,7.0,0,1024
52990,4.0,8,2.4,1,15.6,50.5,7.0,0,1024
31087,4.0,4,2.5,1,15.6,24.0,6.0,0,1024
26999,4.0,4,2.3,1,15.6,22.0,6.0,0,500
52990,4.0,8,2.4,1,15.6,99.0,7.0,0,1024
18990,3.0,4,1.8,1,15.6,39.0,4.0,0,500
28999,3.0,4,2.6,1,15.6,39.0,4.0,256,0
60890,4.0,16,2.4,1,15.6,104.0,6.0,512,0
43390,4.0,8,1.1,1,15.6,34.0,6.0,0,1024
75990,4.0,8,2.5,1,15.6,101.0,7.0,512,0
33990,4.0,8,2.3,1,15.6,24.0,6.0,0,1024
58871,4.0,8,2.3,1,15.6,99.0,7.0,128,1024
28899,4.0,4,1.1,1,15.6,34.0,6.0,256,0
35500,4.0,8,3.0,1,15.6,34.0,6.0,512,0
53990,4.0,8,2.4,1,15.6,102.0,7.0,0,1024
22890,3.0,4,3.0,1,15.6,39.0,4.0,0,1024
88990,4.0,16,2.6,1,15.6,101.0,7.0,512,0
64207,4.0,16,2.5,1,15.6,138.0,7.0,256,1024
30226,4.0,4,2.3,1,15.6,24.0,6.0,0,1024
21990,3.0,4,2.2,1,15.6,39.0,4.0,0,1024
34698,4.0,8,2.1,1,15.6,34.0,6.0,0,1024
24463,4.0,4,1.2,1,15.6,34.0,6.0,256,0
121999,4.0,8,2.4,0,15.6,99.0,7.0,256,0
67490,3.0,8,3.0,1,15.6,77.0,7.0,512,0
53990,3.0,8,4.0,0,15.6,77.0,7.0,1024,0
99990,4.0,16,2.2,1,15.6,102.0,7.0,256,1024
24999,3.0,4,2.2,1,15.6,39.0,4.0,0,1024
92382,4.0,8,1.8,1,15.6,116.0,7.0,256,1024
54990,3.0,8,2.1,1,15.6,91.0,7.0,0,1024
39990,3.0,8,2.8,0,15.6,39.0,4.0,512,0
21611,3.0,4,2.3,1,15.6,39.0,4.0,0,1024
34292,3.0,8,2.6,1,15.6,39.0,4.0,256,0
23543,3.0,4,2.6,1,15.6,39.0,4.0,0,1024
22899,4.0,4,2.0,1,15.6,22.0,6.0,0,1024
37990,4.0,8,2.3,1,15.6,24.0,6.0,0,1024
60527,4.0,16,2.6,1,15.6,117.0,7.0,512,0
37990,4.0,8,1.0,1,15.6,34.0,6.0,0,1024
79990,4.0,16,2.4,1,15.6,128.0,7.0,256,1024
28051,4.0,4,2.1,1,15.6,34.0,6.0,512,0
32063,4.0,8,2.4,1,15.6,24.0,6.0,0,1024
35865,4.0,8,4.2,0,15.6,34.0,6.0,256,0
103990,3.0,8,3.3,1,15.6,108.0,7.0,1024,0
66347,4.0,8,2.5,1,15.6,99.0,7.0,0,1024
57951,4.0,16,2.6,1,15.6,91.0,7.0,512,0
24780,4.0,4,1.1,1,15.6,6.0,6.0,0,1024
60407,4.0,8,2.5,1,15.6,99.0,7.0,0,1024
22990,3.0,4,2.6,1,15.6,39.0,4.0,0,1024
29990,4.0,4,2.0,1,15.6,22.0,6.0,0,1024
96990,4.0,16,2.2,1,15.6,132.0,7.0,128,1024
28990,4.0,4,2.4,1,15.6,24.0,6.0,0,1024
48990,3.0,8,3.3,0,15.6,77.0,7.0,512,0
35174,3.0,4,2.6,1,15.6,39.0,4.0,256,1024
53490,4.0,8,4.2,1,15.6,104.0,6.0,0,1024
72990,4.0,16,2.6,1,15.6,77.0,7.0,512,0
21490,3.0,4,2.5,1,15.6,39.0,4.0,0,1024
44980,3.0,16,4.0,0,15.6,39.0,4.0,512,0
49990,4.0,8,1.6,1,15.6,39.0,4.0,0,2048
50990,4.0,8,1.6,1,15.6,29.0,7.0,0,1024
45500,4.0,8,1.2,0,15.6,34.0,6.0,256,1024
78990,4.0,8,2.6,1,15.6,91.0,7.0,256,1024
34990,3.0,8,2.0,1,15.6,39.0,4.0,0,1024
114990,4.0,16,2.6,1,15.6,138.0,7.0,256,1024
77990,3.0,8,2.1,1,15.6,77.0,7.0,256,1024
55532,4.0,8,1.6,1,15.6,39.0,4.0,0,1024
25790,4.0,4,2.3,1,15.6,24.0,6.0,0,1024
33990,4.0,4,2.3,1,15.6,24.0,6.0,128,1024
34857,4.0,4,2.0,1,15.6,20.0,6.0,0,1024
25990,4.0,4,2.4,1,15.6,22.0,6.0,0,1024
69990,4.0,8,2.5,1,15.6,99.0,7.0,0,1024
22490,4.0,4,1.1,1,15.6,3.0,6.0,0,1024
72250,4.0,16,2.5,1,15.6,105.0,7.0,512,0
31400,3.0,4,2.0,1,15.6,39.0,4.0,0,1024
19127,4.0,4,1.2,1,15.6,34.0,6.0,0,1024
69990,3.0,16,2.3,1,15.6,39.0,4.0,256,1024
68990,4.0,8,2.3,1,15.6,99.0,7.0,16,1024
39990,4.0,8,1.6,1,15.6,29.0,7.0,0,1024
29100,4.0,8,2.0,1,15.6,22.0,6.0,0,1024
119990,4.0,16,2.8,1,15.6,132.0,7.0,128,1024
36710,3.0,8,4.0,0,15.6,39.0,4.0,256,0
26990,4.0,4,1.1,1,15.6,6.0,6.0,0,1024
96490,4.0,8,2.8,1,15.6,120.0,7.0,128,1024
27743,4.0,4,2.3,1,15.6,7.0,6.0,0,1024
54990,3.0,8,3.0,1,15.6,77.0,7.0,256,1024
28603,4.0,8,1.2,1,15.6,34.0,6.0,0,1024
49990,4.0,8,1.6,1,15.6,34.0,6.0,0,1024
62000,3.0,16,2.3,1,15.6,117.0,7.0,512,0
40990,4.0,8,1.6,1,15.6,37.0,7.0,0,1024
77990,4.0,16,2.6,1,15.6,77.0,7.0,512,0
59990,4.0,8,1.6,1,15.6,89.0,7.0,128,1024
79939,4.0,16,4.7,1,15.6,108.0,7.0,1024,0
64990,4.0,8,1.6,1,15.6,89.0,7.0,128,1024
37674,3.0,8,2.1,1,15.6,39.0,4.0,0,1024
44990,4.0,8,1.6,1,15.6,34.0,6.0,256,1024
35534,3.0,4,2.0,1,15.6,39.0,4.0,0,1024
33890,4.0,8,2.2,1,15.6,34.0,6.0,0,1024
34990,4.0,8,4.0,0,15.6,34.0,6.0,512,0
46990,3.0,8,2.0,1,15.6,39.0,4.0,512,0
47890,3.0,8,2.1,1,15.6,39.0,4.0,256,1024
27990,4.0,4,2.0,1,15.6,22.0,6.0,0,1024
37800,4.0,4,2.0,1,15.6,22.0,6.0,0,1024
23451,4.0,4,2.0,1,15.6,22.0,6.0,0,1024
69990,4.0,8,2.4,1,15.6,91.0,7.0,512,0
57490,4.0,8,2.3,1,15.6,57.0,7.0,0,1024
28699,4.0,4,2.3,1,15.6,24.0,6.0,0,1024
35929,4.0,4,2.0,1,15.6,39.0,4.0,0,1024
55532,4.0,8,1.6,1,15.6,34.0,6.0,0,1024
18990,3.0,4,1.5,1,15.6,39.0,4.0,0,1024
17990,3.0,4,2.6,1,15.6,39.0,4.0,0,1024
64999,4.0,8,2.5,1,15.6,67.0,7.0,128,1024
60479,3.0,16,3.3,0,15.6,77.0,7.0,512,0
57990,4.0,16,4.7,0,15.6,104.0,6.0,512,0
77290,4.0,8,2.4,1,15.6,77.0,7.0,1024,0
48830,4.0,8,4.7,0,15.6,104.0,6.0,512,0
32990,4.0,4,1.2,1,15.6,34.0,6.0,0,1024
40999,3.0,4,2.1,1,15.6,39.0,4.0,0,1024
23819,4.0,8,1.1,0,15.6,34.0,6.0,256,0
30990,4.0,4,1.2,1,15.6,34.0,6.0,0,1024
50990,4.0,8,1.6,1,15.6,90.0,7.0,0,1024
81334,4.0,8,2.5,1,15.6,118.0,7.0,128,1024
22990,3.0,4,2.3,1,15.6,39.0,4.0,0,1024
58990,4.0,8,2.4,1,15.6,99.0,7.0,512,0
30790,4.0,4,2.0,1,15.6,22.0,6.0,0,1024
25265,4.0,4,2.3,1,15.6,24.0,6.0,0,1024
104990,4.0,8,2.8,1,15.6,118.0,7.0,128,1024
120999,4.0,16,2.8,1,15.6,132.0,7.0,256,2048
37290,4.0,8,2.0,1,15.6,39.0,4.0,0,1024
35990,4.0,4,2.1,1,15.6,34.0,6.0,512,0
68990,4.0,16,3.3,0,15.6,108.0,7.0,256,1024
27990,4.0,4,2.1,1,15.6,34.0,6.0,0,1024
66990,3.0,8,2.3,1,15.6,91.0,7.0,512,1024
56950,4.0,8,2.5,1,15.6,53.0,7.0,0,1024
44694,4.0,8,1.0,1,15.6,34.0,6.0,0,1024
62643,4.0,16,4.7,0,15.6,145.0,7.0,512,0
74190,4.0,16,2.2,1,15.6,105.0,7.0,1024,0
60190,4.0,16,2.8,0,15.6,104.0,6.0,512,0
33999,4.0,4,2.7,1,15.6,24.0,6.0,0,1024
38000,4.0,8,3.4,0,15.6,34.0,6.0,256,0
24990,3.0,4,2.0,1,15.6,39.0,4.0,0,1024
59910,3.0,8,3.3,1,15.6,77.0,7.0,512,0
39990,4.0,4,1.6,1,15.6,34.0,6.0,0,1024
114990,3.0,16,3.3,1,15.6,39.0,4.0,1024,0
41390,4.0,8,3.0,1,15.6,34.0,6.0,256,0
38990,4.0,4,1.6,1,15.6,29.0,7.0,0,1024
62990,4.0,8,2.4,1,15.6,91.0,7.0,512,0
62990,4.0,8,2.3,1,15.6,99.0,7.0,128,1024
32050,4.0,4,2.0,1,15.6,22.0,6.0,0,1024
33990,3.0,8,2.6,0,15.6,39.0,4.0,256,0
49990,4.0,8,1.0,1,15.6,34.0,6.0,512,0
26480,4.0,4,2.3,1,15.6,24.0,6.0,0,1024
58750,4.0,8,1.0,1,15.6,85.0,7.0,256,1024
21990,4.0,4,1.1,1,15.6,34.0,6.0,0,1024
35990,3.0,8,2.1,1,15.6,39.0,4.0,0,1024
35990,4.0,8,1.2,1,15.6,34.0,6.0,0,1024
66990,4.0,8,1.0,1,15.6,80.5,7.0,256,1024
92990,4.0,16,4.7,0,15.6,131.0,7.0,512,0
29990,4.0,4,1.2,1,15.6,34.0,6.0,0,1024
33990,4.0,4,2.2,0,15.6,34.0,6.0,0,1024
105932,4.0,12,2.6,1,15.6,77.0,7.0,512,1024
40697,4.0,4,2.5,1,15.6,39.0,4.0,0,1024
46590,3.0,8,2.0,1,15.6,99.0,7.0,0,1024
77990,4.0,8,2.2,1,15.6,99.0,7.0,128,1024
19490,3.0,4,1.5,1,15.6,39.0,4.0,0,1024
34990,4.0,4,2.0,1,15.6,22.0,6.0,0,1024
45990,4.0,8,1.6,1,15.6,39.0,4.0,0,1024
74990,4.0,8,2.2,1,15.6,118.0,7.0,128,1024
61658,4.0,8,2.7,1,15.6,39.0,4.0,0,1024
26990,3.0,4,2.3,1,15.6,39.0,4.0,0,1024
47990,4.0,8,1.6,1,15.6,34.0,6.0,256,0
43058,4.0,4,2.4,1,15.6,24.0,6.0,0,1024
56554,4.0,16,2.6,0,15.6,108.0,7.0,512,0
66990,4.0,8,1.6,1,15.6,89.0,7.0,128,1024
40230,3.0,8,3.4,0,15.6,39.0,4.0,512,0
57499,4.0,8,2.4,1,15.6,104.0,6.0,256,1024
54990,3.0,8,2.1,1,15.6,39.0,4.0,256,1024
52340,4.0,8,2.5,0,15.6,104.0,6.0,512,0
50990,4.0,8,2.4,0,15.6,104.0,6.0,256,1024
37990,3.0,16,2.1,0,15.6,39.0,4.0,512,0
51499,4.0,16,4.2,0,15.6,104.0,6.0,512,0
35100,4.0,8,3.0,0,15.6,34.0,6.0,512,0
29990,3.0,4,2.2,1,15.6,39.0,4.0,0,1024
40839,3.0,8,4.0,1,15.6,39.0,4.0,512,0
48990,3.0,8,3.3,0,15.6,39.0,4.0,512,0
40990,4.0,8,2.1,1,15.6,34.0,6.0,256,1024
24990,4.0,8,1.1,0,15.6,34.0,6.0,256,0
52190,4.0,8,4.2,1,15.6,104.0,6.0,512,0
24950,4.0,8,1.1,0,15.6,34.0,6.0,512,0
39450,3.0,8,2.1,0,15.6,39.0,4.0,512,0
57750,3.0,8,3.0,1,15.6,105.0,7.0,512,0
47990,4.0,8,3.3,0,15.6,77.0,7.0,512,0
31990,4.0,8,4.8,0,15.6,34.0,6.0,256,0
46500,4.0,8,3.4,0,15.6,34.0,6.0,512,0
63990,4.0,16,2.7,0,15.6,108.0,7.0,512,0
53999,4.0,8,1.3,0,15.6,104.0,6.0,512,0
68990,3.0,8,2.9,1,15.6,77.0,7.0,512,0
26399,4.0,8,1.1,0,15.6,34.0,6.0,256,0
27990,4.0,4,1.2,1,15.6,34.0,6.0,0,1024
69789,3.0,8,3.0,1,15.6,77.0,7.0,256,1024
22890,4.0,8,1.1,0,15.6,34.0,6.0,256,0
59999,4.0,8,3.1,1,15.6,104.0,6.0,512,0
53990,4.0,8,3.1,0,15.6,74.0,7.0,512,0
33941,3.0,8,2.1,0,15.6,39.0,4.0,512,0
51859,3.0,8,4.2,0,15.6,39.0,4.0,512,0
57990,4.0,8,2.7,0,15.6,74.0,7.0,512,0
74990,3.0,8,2.9,1,15.6,108.0,7.0,512,0
22439,4.0,4,2.8,0,15.6,34.0,6.0,256,0
39000,3.0,8,3.4,0,15.6,39.0,4.0,512,0
51990,4.0,16,3.3,1,15.6,77.0,7.0,512,0
47500,4.0,8,2.5,1,15.6,77.0,7.0,512,0
37999,4.0,8,1.7,0,15.6,34.0,6.0,512,0
38899,3.0,8,4.0,1,15.6,39.0,4.0,512,0
49990,4.0,8,3.0,1,15.6,34.0,6.0,512,0
30290,3.0,8,2.6,0,15.6,39.0,4.0,512,0
79990,4.0,16,1.3,0,15.6,104.0,6.0,512,0
50330,4.0,8,4.2,1,15.6,104.0,6.0,256,1024
34990,4.0,8,3.3,0,15.6,34.0,6.0,512,0
61990,3.0,8,4.0,0,15.6,77.0,7.0,512,0
51499,4.0,4,1.6,1,15.6,34.0,6.0,512,0
64990,4.0,8,1.3,0,15.6,104.0,6.0,512,0
38450,3.0,8,2.1,0,15.6,39.0,4.0,512,0
28990,4.0,8,1.1,0,15.6,34.0,6.0,512,0
19890,3.0,4,2.1,0,15.6,61.0,4.0,256,0
56990,3.0,8,4.0,0,15.6,77.0,7.0,512,0
77990,3.0,16,4.7,0,15.6,108.0,7.0,512,0
84999,3.0,16,4.7,0,15.6,108.0,7.0,1024,0
62917,4.0,16,4.2,0,15.6,104.0,6.0,512,0
43990,4.0,8,4.0,1,15.6,34.0,6.0,512,0
78490,4.0,16,2.3,1,15.6,131.0,7.0,512,1024
56999,3.0,8,3.3,0,15.6,77.0,7.0,256,1024
26999,4.0,8,1.1,0,15.6,34.0,6.0,256,0
76990,3.0,16,2.4,1,15.6,145.0,7.0,1024,0
63490,3.0,8,3.0,1,15.6,91.0,7.0,512,0
49400,4.0,8,4.2,0,15.6,104.0,6.0,512,0
27990,4.0,16,1.0,0,15.6,34.0,6.0,512,0
74890,4.0,32,4.8,0,15.6,104.0,6.0,1024,0
28990,4.0,8,2.8,0,15.6,34.0,6.0,512,0
39389,3.0,8,2.6,0,15.6,39.0,4.0,512,0
64500,4.0,16,3.1,0,15.6,108.0,7.0,512,0
40990,4.0,8,1.2,0,15.6,34.0,6.0,512,0
45637,4.0,8,4.0,0,15.6,34.0,6.0,0,1024
69990,4.0,16,2.5,1,15.6,104.0,6.0,512,0
68489,4.0,16,2.5,1,15.6,104.0,6.0,512,0
70990,4.0,16,2.5,1,15.6,104.0,6.0,512,0
30990,3.0,8,2.6,0,15.6,39.0,4.0,512,0
73990,4.0,16,4.7,0,15.6,104.0,6.0,1024,0
40990,4.0,8,3.3,0,15.6,34.0,6.0,512,0
51101,3.0,8,3.3,0,15.6,77.0,7.0,512,0
67000,4.0,8,2.5,0,15.6,108.0,7.0,512,0
69490,3.0,16,3.3,0,15.6,108.0,7.0,512,0
64391,4.0,8,3.3,0,15.6,108.0,7.0,512,0
80608,4.0,8,4.7,0,15.6,125.0,7.0,512,0
34250,3.0,8,2.9,0,15.6,39.0,4.0,512,0
32990,4.0,8,3.0,0,15.6,61.0,6.0,512,0
104990,4.0,16,2.3,0,15.6,146.0,7.0,512,0
69490,3.0,8,4.2,0,15.6,108.0,7.0,512,0
39999,4.0,8,4.8,0,15.6,61.0,6.0,0,1024
61739,3.0,8,3.3,1,15.6,77.0,7.0,512,0
34400,4.0,4,1.2,1,15.6,34.0,6.0,512,0
81980,4.0,8,4.2,1,15.6,104.0,6.0,512,0
74400,4.0,16,4.2,0,15.6,104.0,6.0,512,0
91500,4.0,16,2.3,0,15.6,108.0,7.0,1024,0
85999,4.0,16,2.3,1,15.6,108.0,7.0,512,0
33800,4.0,8,4.0,1,15.6,34.0,6.0,512,0
39990,3.0,8,2.1,0,15.6,39.0,4.0,256,0
61290,4.0,16,2.4,1,15.6,104.0,6.0,512,0
71999,4.0,8,2.4,1,15.6,34.0,6.0,512,0
57500,4.0,8,4.7,0,15.6,77.0,7.0,1024,0
37990,4.0,8,3.0,0,15.6,34.0,6.0,512,0
36000,4.0,8,1.2,0,15.6,34.0,6.0,512,0
30790,4.0,8,3.0,0,15.6,34.0,6.0,0,1024
48499,4.0,8,4.2,1,15.6,104.0,6.0,512,0
31990,4.0,8,3.0,0,15.6,61.0,6.0,512,0
68600,4.0,16,4.2,0,15.6,108.0,7.0,512,0
82900,4.0,16,2.0,0,15.6,108.0,7.0,512,0
74490,4.0,16,4.7,0,15.6,104.0,6.0,512,0
39990,4.0,8,4.2,0,15.6,34.0,6.0,512,0
54999,4.0,8,4.7,0,15.6,104.0,6.0,512,0
48990,3.0,8,2.1,0,15.6,61.0,6.0,512,0
52290,4.0,8,4.7,0,15.6,104.0,6.0,512,0
35490,4.0,8,4.0,0,15.6,34.0,6.0,512,0
30535,4.0,4,1.2,1,15.6,34.0,6.0,0,1024
32999,3.0,8,2.6,0,15.6,39.0,4.0,512,0
72629,4.0,16,4.2,0,15.6,74.0,7.0,1024,0
74999,4.0,8,1.3,0,15.6,98.0,7.0,512,0
37500,3.0,8,2.6,0,15.6,61.0,4.0,256,1024
41990,3.0,8,4.2,0,15.6,39.0,4.0,512,0
39490,4.0,8,1.7,0,15.6,34.0,6.0,512,0
31298,4.0,8,3.0,0,15.6,34.0,6.0,512,0
48500,3.0,8,4.2,0,15.6,77.0,7.0,512,0
62990,4.0,16,2.4,1,15.6,104.0,6.0,512,0
38307,3.0,8,3.4,0,15.6,39.0,4.0,256,0
84990,4.0,8,4.7,0,15.6,108.0,7.0,512,0
70000,4.0,8,2.4,1,15.6,34.0,6.0,512,0
42990,3.0,8,2.0,0,15.6,39.0,4.0,512,0
22990,4.0,8,2.4,0,15.6,34.0,6.0,512,0
33990,4.0,8,3.4,0,15.6,34.0,6.0,512,0
38987,3.0,8,2.1,1,15.6,39.0,4.0,512,0
87990,4.0,16,3.4,0,15.6,104.0,6.0,512,0
73500,4.0,16,3.3,1,15.6,104.0,6.0,512,0
89490,4.0,16,4.7,0,15.6,108.0,7.0,1024,0
53490,4.0,8,4.7,0,15.6,61.0,6.0,512,0
42999,4.0,8,1.7,0,15.6,34.0,6.0,256,1024
32990,4.0,8,2.6,0,15.6,104.0,6.0,256,0
63999,4.0,8,3.3,0,15.6,108.0,7.0,512,0
100639,4.0,16,2.6,1,15.6,104.0,6.0,1024,0
109990,4.0,16,2.3,0,15.6,131.0,7.0,512,0
33800,4.0,8,3.0,0,15.6,61.0,6.0,512,0
40500,3.0,8,2.7,0,15.6,39.0,4.0,512,0
53990,4.0,16,2.5,0,15.6,104.0,6.0,512,0
35999,3.0,8,2.8,0,15.6,39.0,4.0,512,0
34250,4.0,4,2.1,1,15.6,34.0,6.0,0,1024
50941,3.0,8,4.2,0,15.6,77.0,7.0,512,0
90890,3.0,16,4.7,0,15.6,125.0,7.0,512,0
83490,4.0,16,2.3,0,15.6,108.0,7.0,512,0
61990,4.0,8,4.7,0,15.6,104.0,6.0,512,0
63890,4.0,16,2.5,0,15.6,104.0,6.0,512,0
25499,3.0,8,2.6,0,15.6,39.0,4.0,512,0
49990,4.0,8,1.1,0,15.6,34.0,6.0,512,0
65500,4.0,16,4.7,0,15.6,104.0,6.0,512,0
75740,4.0,16,3.3,0,15.6,104.0,6.0,512,0
83869,4.0,16,2.6,1,15.6,104.0,6.0,512,0
91880,4.0,16,2.6,1,15.6,104.0,6.0,1024,0
61490,4.0,8,4.7,0,15.6,104.0,6.0,512,0
74999,4.0,16,3.1,0,15.6,104.0,6.0,512,0
42990,3.0,8,2.1,0,15.6,39.0,4.0,512,0
51981,3.0,16,4.2,0,15.6,39.0,4.0,512,0
83411,3.0,16,4.7,0,15.6,145.0,7.0,512,0
43990,3.0,16,4.2,0,15.6,39.0,4.0,512,0
33990,3.0,8,2.1,0,15.6,39.0,4.0,512,0
38999,3.0,8,4.0,0,15.6,39.0,4.0,256,0
48500,3.0,8,2.3,0,15.6,39.0,4.0,512,0
46990,4.0,8,2.4,0,15.6,104.0,6.0,512,0
65490,3.0,8,3.3,0,15.6,108.0,7.0,512,0
64500,4.0,8,3.3,0,15.6,108.0,7.0,512,0
70990,4.0,8,1.4,0,15.6,34.0,6.0,512,0
92990,4.0,8,2.3,0,15.6,108.0,7.0,1024,0
79990,4.0,8,4.7,0,15.6,108.0,7.0,512,0
64990,4.0,8,4.8,0,15.6,104.0,6.0,512,0
75990,4.0,16,1.4,0,15.6,34.0,6.0,512,0
81990,4.0,16,1.7,0,15.6,104.0,6.0,512,0
152097,4.0,16,4.8,0,15.6,145.0,7.0,1024,0
92359,4.0,16,4.7,0,15.6,131.0,7.0,512,0
49990,4.0,8,4.7,0,15.6,77.0,7.0,512,0
33490,3.0,8,2.3,0,15.6,39.0,4.0,256,0
42499,4.0,8,1.2,0,15.6,34.0,6.0,256,1024
59990,4.0,8,2.6,0,15.6,77.0,7.0,512,0
32999,4.0,8,3.0,1,15.6,34.0,6.0,256,0
47999,4.0,8,4.2,0,15.6,34.0,6.0,512,0
28890,4.0,8,2.8,0,15.6,34.0,6.0,512,0
124990,4.0,16,4.7,1,15.6,104.0,6.0,512,0
52891,4.0,8,1.6,1,15.6,89.0,7.0,16,1024
52891,4.0,8,1.6,1,15.6,86.0,7.0,16,1024
37299,4.0,8,3.0,0,15.6,34.0,6.0,512,0
33990,4.0,8,4.2,0,15.6,104.0,6.0,512,0
57591,4.0,8,1.3,0,15.6,104.0,6.0,512,0
64990,4.0,8,2.4,1,15.6,104.0,6.0,256,1024
58990,4.0,16,4.7,0,15.6,104.0,6.0,512,0
99000,4.0,16,3.1,0,15.6,131.0,7.0,512,0
50990,3.0,16,4.2,1,15.6,39.0,4.0,512,0
78900,4.0,16,4.0,0,15.6,77.0,7.0,512,0
39990,4.0,8,2.1,0,15.6,61.0,6.0,256,0
48990,4.0,8,4.7,0,15.6,77.0,7.0,512,0
72380,4.0,16,2.4,0,15.6,84.0,7.0,512,0
43400,4.0,8,1.0,0,15.6,34.0,6.0,0,1024
129990,4.0,16,4.8,1,15.6,104.0,6.0,512,0
44990,4.0,8,3.3,0,15.6,104.0,6.0,512,0
41490,4.0,8,4.0,0,15.6,34.0,6.0,256,0
149990,4.0,16,3.4,0,15.6,146.0,7.0,1024,0
57900,4.0,8,1.3,0,15.6,104.0,6.0,512,0
84999,4.0,16,4.7,0,15.6,104.0,6.0,512,0
93999,4.0,16,4.7,0,15.6,131.0,7.0,512,0
89990,3.0,16,3.3,0,15.6,108.0,7.0,1024,0
119527,4.0,16,4.7,0,15.6,145.0,7.0,1024,0
43100,4.0,8,1.7,0,15.6,34.0,6.0,256,1024
58999,4.0,8,2.4,0,15.6,61.0,6.0,256,1024
71990,4.0,16,4.7,0,15.6,106.0,7.0,512,0
49900,3.0,16,4.2,1,15.6,39.0,4.0,512,0
54990,3.0,16,4.2,1,15.6,39.0,4.0,512,0
33999,3.0,8,2.8,0,15.6,39.0,4.0,512,0
34990,4.0,8,3.0,0,15.6,34.0,6.0,256,0
63250,3.0,16,4.0,0,15.6,77.0,7.0,512,0
84999,3.0,16,3.3,0,15.6,108.0,7.0,512,0
74990,4.0,16,4.7,1,15.6,104.0,6.0,512,0
31750,3.0,8,2.6,0,15.6,39.0,4.0,512,0
86990,4.0,8,4.7,0,15.6,108.0,7.0,512,0
55500,4.0,16,1.2,0,15.6,108.0,7.0,512,0
48990,3.0,8,2.3,0,15.6,39.0,4.0,512,0
37990,4.0,8,4.2,0,15.6,34.0,6.0,512,0
63990,4.0,8,2.4,0,15.6,77.0,7.0,512,0
70790,3.0,16,3.3,0,15.6,77.0,7.0,512,0
64790,4.0,16,2.4,1,15.6,104.0,6.0,512,0
69990,3.0,8,3.3,1,15.6,108.0,7.0,512,0
71990,3.0,16,4.2,0,15.6,108.0,7.0,512,0
47490,4.0,8,3.0,0,15.6,34.0,6.0,256,0
66619,4.0,8,4.2,0,15.6,108.0,7.0,512,0
149990,3.0,16,4.2,0,15.6,39.0,4.0,1024,0
64599,4.0,16,4.7,0,15.6,104.0,6.0,512,0
89990,4.0,16,4.7,0,15.6,104.0,6.0,512,0
41490,4.0,8,4.2,0,15.6,61.0,6.0,512,0
34450,3.0,8,2.4,0,15.6,39.0,4.0,512,0
59990,4.0,8,4.7,0,15.6,104.0,6.0,512,0
59990,4.0,8,1.3,0,15.6,104.0,6.0,512,0
74590,4.0,16,3.3,0,15.6,106.0,7.0,512,0
59990,4.0,8,2.4,0,15.6,64.0,6.0,512,0
78990,4.0,16,2.3,1,15.6,104.0,6.0,512,0
42990,4.0,8,3.0,1,15.6,34.0,6.0,256,0
52990,4.0,8,3.3,0,15.6,77.0,7.0,512,0
52000,4.0,8,2.4,1,15.6,34.0,6.0,256,1024
118711,4.0,16,2.9,0,15.6,104.0,6.0,512,0
76500,4.0,8,2.4,0,15.6,61.0,6.0,512,0
168990,4.0,16,4.7,0,15.6,145.0,7.0,512,0
146960,3.0,16,3.3,0,15.6,145.0,7.0,1024,0
47980,4.0,8,1.3,0,15.6,104.0,6.0,512,0
264990,4.0,32,4.8,0,15.6,163.0,7.0,2048,0
144900,4.0,16,2.3,0,15.6,145.0,7.0,1024,0
77990,4.0,8,3.3,0,15.6,104.0,6.0,512,0
216985,4.0,16,2.3,0,15.6,163.0,7.0,1024,0
159658,3.0,16,3.1,0,15.6,163.0,7.0,1024,0
139990,4.0,16,2.6,0,15.6,146.0,7.0,1024,0
88750,3.0,16,4.7,0,15.6,108.0,7.0,1024,0
75792,4.0,16,1.9,1,15.6,104.0,6.0,512,0
39900,4.0,8,1.8,1,15.6,34.0,6.0,512,0
289990,4.0,32,3.4,0,15.6,163.0,7.0,1024,0
167441,4.0,32,3.3,0,15.6,131.0,7.0,1024,0
37390,4.0,8,3.3,0,15.6,34.0,6.0,512,0
84335,4.0,8,4.2,0,15.6,112.0,6.0,512,0
58490,4.0,8,3.1,0,15.6,77.0,7.0,256,1024
51490,4.0,8,2.5,0,15.6,104.0,6.0,0,1024
119990,4.0,16,2.3,0,15.6,108.0,7.0,512,0
76990,4.0,8,2.2,0,15.6,108.0,7.0,512,0
239975,4.0,32,2.3,1,15.6,145.0,7.0,1024,0
88500,3.0,8,4.2,0,15.6,108.0,7.0,512,0
170990,4.0,16,2.3,1,15.6,145.0,7.0,1024,0
179483,4.0,16,4.7,0,15.6,145.0,7.0,1024,0
52999,4.0,8,2.4,0,15.6,34.0,6.0,512,0
86479,4.0,8,2.5,1,15.6,105.0,7.0,512,0
149990,4.0,16,2.3,0,15.6,148.0,8.0,1024,0
169990,4.0,32,2.3,0,15.6,155.0,8.0,1024,0
33600,4.0,4,3.4,1,15.6,34.0,6.0,0,1024
